RefID,Author,Paper Title,Journal,Year,Approach,BMP Group (NRCS),BMP Group ID ,Group Explanation/Details,BMP Activity (Paper),Activity Explanation/Details,Country,State,Ecoregion ,Ecoregion ID,Physiographic Province,Threat Type,Threat,Alteration Type,Alteration,Lab or Field,Life stage,Response Metric,Specific Taxa/Group,Measurement Type,Assessment Resolution,Metric Category,Level of Ecological Organization,Units,Water body,Site Type ,Treatments,Total Sites,Sites/Treatment (N) ,Samples Taken/Site,Total Samples/treatment,Statistical Analysis,Direction of Effect,Effect,Raw values for non-BMP,Raw Values for BMP,Raw Values for Reference,Mean values for non-BMP,Mean Values for BMP,Mean Values for Reference,Standard Error,Reference SE,Standard Deviation,Reference SD,P-values,Take home point,Notes
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,EPT Richness,EPT,Richness,Compositional,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Negative,-0.27029033,NA,NA,NA,NA,14.5,19,1.5,2,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,EPT Richness,EPT,Richness,Compositional,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Positive,0.217723484,NA,NA,NA,NA,23,18.5,1,1.5,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,EPT Richness,EPT,Richness,Compositional,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,No Effect,0,NA,NA,NA,NA,14,14,2,4,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,BIBI,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Positive,0.137201122,NA,NA,NA,NA,3.9,3.4,0.6,0.4,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,BIBI,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Positive,0.055569851,NA,NA,NA,NA,3.7,3.5,0.25,0.65,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,BIBI,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Positive,0.110000895,NA,NA,NA,NA,4.8,4.3,0,0.25,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,Bioclassification,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Negative,-0.252702354,NA,NA,NA,NA,8,10.3,0.6,0.9,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,Bioclassification,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Positive,0.966187703,NA,NA,NA,NA,11.3,4.3,0.3,1.5,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,Bioclassification,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Positive,1.801515644,NA,NA,NA,NA,10.3,1.7,0.3,1.2,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,EPT Richness,EPT,Richness,Compositional,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Positive,0.080042708,NA,NA,NA,NA,3.9,3.6,0.19,0.18,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,EPT Richness,EPT,Richness,Compositional,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Negative,-0.245122458,NA,NA,NA,NA,3.6,4.6,0.15,0.95,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,EPT Richness,EPT,Richness,Compositional,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Negative,-0.178691789,NA,NA,NA,NA,4.6,5.5,0.27,0.59,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,BIBI,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Negative,-0.139761942,NA,NA,NA,NA,12,13.8,1.5,0.6,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,BIBI,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Positive,0.352821375,NA,NA,NA,NA,18.5,13,1.5,1.4,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,BIBI,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Positive,0.393269835,NA,NA,NA,NA,16.3,11,1.9,0.6,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,Bioclassification,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,No Effect,0,NA,NA,NA,NA,4.6,4.6,0.26,0.22,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,Bioclassification,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Negative,-0.120627988,NA,NA,NA,NA,3.9,4.4,0.08,0.08,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
10,Boggs et al,Effects of Timber Harvest on Water Quantity and Quality in Small Watersheds in the Piedmont of North Carolina,Soils & Hydrology ,2016,Sought out to quantify the differences between stream dishcarge and water quality chracteristics of forested Piedmont watersheds under distributed conditions and clearcuts,Riparian Forest Buffer,1,An area predominantly trees and/or shrubs located adjacent to and up-gradient from watercourses or water bodies.,Forest Buffer,NA,US,NC,Piedmont,45,PE,Agriculture,Silviculture ,sediment ,sediment ,Field,All Life Stages,Bioclassification,EPT,Richness,Aggregate,Taxonomic,Family,#Taxa,Stream,Stream Reach ,2,6,3,2,6,t-test,Negative,-0.099090903,NA,NA,NA,NA,4.8,5.3,0.28,0.36,NA,NA,NA,Forest vegetation removal plays a larger role in water balances and mean/peak nitrate concentrations in the Piedmont region than in the mountains/coastal plains,
11,Tullos et al,Analysis of functional traits in reconfigured channels: implications for the bioassessment and disturbance of river restoration,American Bethological Society,2009,"compared physical- habitat variables, taxonomic and functional-trait diversities, taxonomic composition, and functional-trait abundances between 24 pairs of upstream (control) and downstream reconfigured (restored) reaches in 3 catchment land uses (urban, agricultural, rural) across the North Carolina Piedmont",Stream Habitat Improvement and Management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.",Channel reconfiguration,reestablishing natural channel figurations with higher habitat presence and heterogeneity ,US,NC,Piedmont,45,PE,Agriculture,Agriculture,Habitat degredation,channel/habitat homogeneity,Field,All Life Stages,Shannon,Benthic Macroinvertebrates,Diversity,Aggregate,Taxonomic,Genus,NA,Stream,Stream Reach ,3,24,8,5,40,paired t-test,Negative,-0.129211732,NA,NA,NA,1.98,1.74,NA,NA,NA,NA,NA,0.28,Our work suggests how functional-trait approaches could benefit the practice of river restoration when used to target restoration activities and to develop informed expectations regarding recovery following restoration activities.,0.09
11,Tullos et al,Analysis of functional traits in reconfigured channels: implications for the bioassessment and disturbance of river restoration,American Bethological Society,2009,"compared physical- habitat variables, taxonomic and functional-trait diversities, taxonomic composition, and functional-trait abundances between 24 pairs of upstream (control) and downstream reconfigured (restored) reaches in 3 catchment land uses (urban, agricultural, rural) across the North Carolina Piedmont",Stream Habitat Improvement and Management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.",Channel reconfiguration,reestablishing natural channel figurations with higher habitat presence and heterogeneity ,US,NC,Piedmont,45,PE,Agriculture,Agriculture,Habitat degredation,channel/habitat homogeneity,Field,All Life Stages,Shannon Functional Trait-State Diversity ,Benthic Macroinvertebrates,Diversity,Aggregate,Trait Diversity,Community,NA,Stream,Stream Reach ,3,24,8,5,40,paired t-test,Negative,-0.036621355,NA,NA,NA,52.56,50.67,NA,NA,NA,NA,NA,0.74,Our work suggests how functional-trait approaches could benefit the practice of river restoration when used to target restoration activities and to develop informed expectations regarding recovery following restoration activities.,0.049
11,Tullos et al,Analysis of functional traits in reconfigured channels: implications for the bioassessment and disturbance of river restoration,American Bethological Society,2009,"compared physical- habitat variables, taxonomic and functional-trait diversities, taxonomic composition, and functional-trait abundances between 24 pairs of upstream (control) and downstream reconfigured (restored) reaches in 3 catchment land uses (urban, agricultural, rural) across the North Carolina Piedmont",Stream Habitat Improvement and Management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.",Channel reconfiguration,reestablishing natural channel figurations with higher habitat presence and heterogeneity ,US,NC,Piedmont,45,PE,Urbanization,Urbanization,Habitat degredation,channel/habitat homogeneity,Field,All Life Stages,Shannon,Benthic Macroinvertebrates,Diversity,Aggregate,Taxonomic,Genus,NA,Stream,Stream Reach ,3,24,8,5,40,paired t-test,Positive,0.263494847,NA,NA,NA,1.36,1.77,NA,NA,NA,NA,NA,0.01,Our work suggests how functional-trait approaches could benefit the practice of river restoration when used to target restoration activities and to develop informed expectations regarding recovery following restoration activities.,
11,Tullos et al,Analysis of functional traits in reconfigured channels: implications for the bioassessment and disturbance of river restoration,American Bethological Society,2009,"compared physical- habitat variables, taxonomic and functional-trait diversities, taxonomic composition, and functional-trait abundances between 24 pairs of upstream (control) and downstream reconfigured (restored) reaches in 3 catchment land uses (urban, agricultural, rural) across the North Carolina Piedmont",Stream Habitat Improvement and Management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.",Channel reconfiguration,reestablishing natural channel figurations with higher habitat presence and heterogeneity ,US,NC,Piedmont,45,PE,Urbanization,Urbanization,Habitat degredation,channel/habitat homogeneity,Field,All Life Stages,Shannon Functional Trait-State Diversity ,Benthic Macroinvertebrates,Diversity,Aggregate,Trait Diversity,Community,NA,Stream,Stream Reach ,3,24,8,5,40,paired t-test,Positive,0.078013719,NA,NA,NA,38.33,41.44,NA,NA,NA,NA,NA,0.09,Our work suggests how functional-trait approaches could benefit the practice of river restoration when used to target restoration activities and to develop informed expectations regarding recovery following restoration activities.,
